DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
03/09/1975,6.54,0,0,0,18.7,0,8.4,3.1
04/09/1975,9.71,0,0,0,17.4,0,6.3,0.1
05/09/1975,7.04,0,0.6,0,18.1,0,12.9,10
06/09/1975,5.09,0,1.3,0,18.1,0,13.4,9
07/09/1975,4.96,4,0,0,17.4,0,12.1,6.6
08/09/1975,10,0,0.8,0,17.9,0,13.1,9.5
09/09/1975,11.5,0,3.4,0,18,0,12.6,7.9
10/09/1975,9.33,0,2.9,0,16.6,0,10.5,5
11/09/1975,8.79,0,1.2,0,14.6,0,7.1,0.6
12/09/1975,12.87,0,1.3,0,15.5,0,8.1,3.6
13/09/1975,9.25,4,0,0,13.8,0,4.5,-1.8
14/09/1975,12.92,0,1.2,0,14.2,0,5,0
15/09/1975,7.75,4,0,0,15.3,0,5.6,0
16/09/1975,4.92,0,23.6,0,15.5,0,4,-2.4
17/09/1975,6.29,0,36.4,0,15.6,0,11.9,9.6
18/09/1975,6.63,4,0,0,15.7,0,10,6.6
19/09/1975,8.25,0,0.7,0,16.1,0,5.5,-0.5
20/09/1975,11.42,4,0,0,17,0,9.2,4.2
21/09/1975,9.29,0,0,0,17.2,0,9.6,4.6
22/09/1975,16.25,0,0.3,0,17.8,0,13.5,8.6
23/09/1975,12.25,0,2.7,0,16.7,0,9.9,7.9
24/09/1975,15.67,0,2.7,0,15.5,0,10.1,5
25/09/1975,12.42,0,0.3,0,14.7,0,11.6,8
26/09/1975,8.12,0,10,0,14.6,0,5.6,0.2
27/09/1975,14.12,0,3.8,0,15.1,0,8.4,1.2
28/09/1975,9.96,0,5,0,15.3,0,0.9,-6
29/09/1975,14.42,0,2.3,0,17.3,0,12.9,9.6
30/09/1975,8.67,0,3.3,0,15.7,0,8.6,0
01/10/1975,11.25,4,0,0,16.4,0,9.4,4.2
02/10/1975,9.75,0,18.7,0,15.6,0,7.6,-1.2
03/10/1975,13.88,0,1,0,14.9,0,6.3,1.2
04/10/1975,18.46,4,0,0,15.2,0,11.3,6.6
05/10/1975,13.33,0,0.9,0,16.8,0,12.9,8.2
06/10/1975,5.09,4,0,0,16.8,0,10.7,5.5
07/10/1975,2.08,0,0,0,15.4,0,9.6,2.9
08/10/1975,1.08,0,0.1,0,15.2,0,11.9,7.5
09/10/1975,4.58,0,2.2,0,16.2,0,8.8,0.6
10/10/1975,8.38,4,0,0,11.7,0,8.4,2.1
11/10/1975,6,4,0,0,12.1,0,3.2,2.6
12/10/1975,1.46,4,0,0,10.2,0,7.5,2.5
13/10/1975,7.96,0,0.3,0,11.6,0,2.2,-1.5
14/10/1975,7.08,0,2.3,0,15.3,0,8,0
15/10/1975,6.96,0,2.3,0,12.4,0,3.3,6.3
16/10/1975,5.09,0,0.3,0,12.3,0,6.5,1.9
17/10/1975,6.04,4,0,0,10.6,0,3,-2.1
18/10/1975,4.29,4,0,0,13.3,0,4.5,0.2
19/10/1975,14,4,0,0,12.3,0,5,-2
20/10/1975,16.04,0,0,0,13.2,0,10.9,6.2
21/10/1975,16.66,0,0.7,0,13.1,0,11.1,7.2
22/10/1975,21.42,0,1.1,0,14,0,10.5,6.1
23/10/1975,11.75,0,0.6,0,15.9,0,11,8.5
24/10/1975,8.04,0,0.1,0,20.3,0,11.6,4.1
25/10/1975,9.96,0,0,0,17.7,0,13.9,8
26/10/1975,3.46,0,0,0,17.1,0,8.3,0.5
27/10/1975,2.29,0,0,0,15.6,0,5.8,-1
28/10/1975,5.5,0,0,0,17.8,0,7.8,-0.8
29/10/1975,9.46,0,0.2,0,16,0,4.7,-2.6
30/10/1975,11.42,4,0,0,16.6,0,12.5,8.6
31/10/1975,12.46,0,0.3,0,15,0,13.5,9.6
01/11/1975,9.92,4,0,0,11,0,7.3,1.4
02/11/1975,9.71,0,0.7,0,14,0,1.5,-9.5
03/11/1975,11.67,4,0,0,12.6,0,5.6,-1.2
04/11/1975,12.5,0,0.1,0,12.2,0,8,NA
05/11/1975,6.38,0,1.4,0,11.5,0,3.2,-5
06/11/1975,8.58,4,0,0,9.5,0,6.6,-3.6
07/11/1975,5.5,4,0,0,10.3,0,4.1,-4.5
08/11/1975,8.79,0,0,0,10.6,0,5.5,-3.5
09/11/1975,11.67,0,1,0,10.7,0,8.7,1.6
10/11/1975,6.13,0,24.7,0,7.9,0,7.5,2.6
11/11/1975,5.66,0,2.7,0,9.4,0,4.1,-2.9
12/11/1975,9.71,4,0,0,10.3,0,5.1,NA
13/11/1975,6.96,4,0,0,9.1,0,8.7,4.7
14/11/1975,4.96,0,1.8,0,13.2,0,7.3,1.8
15/11/1975,9.87,0,8.7,0,14.2,0,7.9,4.5
16/11/1975,18.21,4,0,0,8.1,0,5.2,0.1
17/11/1975,14,4,0,0,8,0,2.8,-3.4
18/11/1975,11.54,0,3.1,0,11.4,0,0.6,-6.5
19/11/1975,18.54,0,1.9,0,12.9,0,1.6,-3.2
20/11/1975,7.08,4,0,0,12,0,9.2,4.2
21/11/1975,0.63,4,0,0,10.2,0,6.6,2.2
22/11/1975,9.38,0,0.7,0,14.5,0,2.6,-3
23/11/1975,9.21,0,0.6,0,11.7,0,7.3,4.3
24/11/1975,10.92,0,1.4,0,13.9,0,2.4,-6.6
25/11/1975,11.87,4,0,0,11.3,0,6.7,4.5
26/11/1975,12,0,2.2,0,6.7,0,1,-5.5
27/11/1975,18.66,4,0,0,10.9,0,2.1,-3.3
28/11/1975,10.83,0,0.5,0,8,0,4.3,-2.5
29/11/1975,8.38,0,0,0,6.3,0,0.4,-7.9
30/11/1975,10.63,0,6,0,11.3,1,-0.6,-8
01/12/1975,13.96,0,11.2,0,10.6,1,-0.8,8.2
02/12/1975,16.62,4,0,0,8.3,0,4.9,NA
03/12/1975,10.46,4,0,0,7.8,0,2,-5.3
04/12/1975,11.29,0,0.3,0,10.3,0,6.1,2.3
05/12/1975,10.46,0,0.2,0,10.6,0,7.4,5.4
06/12/1975,6.29,0,0.2,0,11,0,8.7,5.6
07/12/1975,8.87,0,0.1,0,9.3,0,7.3,5
08/12/1975,6.04,4,0,0,7,0,4.2,3.5
09/12/1975,7.29,4,0,0,6.2,0,2.5,-3.6
10/12/1975,5.71,0,0.1,0,6.3,0,4.5,2.2
11/12/1975,5.33,0,2,0,7.4,0,4.6,1.2
12/12/1975,11.63,0,0.3,0,3.9,0,0.3,-5.5
13/12/1975,9.5,4,0,0,4.2,1,-2,-10
14/12/1975,8.42,4,0,0,6.3,1,-1.9,-2.3
15/12/1975,7.92,4,0,0,5.7,0,3.1,-1.8
16/12/1975,9.42,0,1.5,0,7.3,0,2.7,-0.3
17/12/1975,12.04,4,0,0,4.7,0,3,-3.6
18/12/1975,10,0,0.4,0,5.9,1,-1.3,-8
19/12/1975,6.67,4,0,0,7.3,0,1.2,2.1
20/12/1975,9.17,4,0,0,9,0,4.5,-2
21/12/1975,12.33,4,0,0,10.1,0,6.3,1.6
22/12/1975,10.88,4,0,0,10,0,6.7,1.2
23/12/1975,12.5,0,3.7,0,9.6,0,7.3,2.1
24/12/1975,12.21,0,0.1,0,10.2,0,1,-4.2
25/12/1975,13.96,4,0,0,10.1,0,1.9,5.2
26/12/1975,11.38,4,0,0,8.1,0,6.6,2.7
27/12/1975,13.17,4,0,0,10,0,6.8,4.5
28/12/1975,13.04,0,1,0,11,0,6.8,6
29/12/1975,9.46,4,0,0,11.6,0,6.8,3.6
30/12/1975,17.79,0,3.9,0,11.7,0,9.5,6
31/12/1975,7.08,0,1.1,0,5.6,0,4.8,2.4
01/01/1976,13.17,0,13,0,12.2,0,1.3,-3.5
02/01/1976,18.96,0,3.1,0,13.5,0,3.7,-2
03/01/1976,13.29,0,6.1,0,6.2,0,2.9,-2
04/01/1976,13.62,0,1,0,11.3,0,2.3,-0.3
05/01/1976,15.63,0,0.6,0,10.8,0,6,-3.7
06/01/1976,14.83,4,0,0,11,0,8.8,4.5
07/01/1976,14.58,4,0,0,11.3,0,9.3,4.9
08/01/1976,14.37,0,17,0,12,0,9.5,5.5
09/01/1976,7.17,0,3,0,10.3,0,5.9,4
10/01/1976,21.29,0,1.2,0,11.9,0,2.4,-1
11/01/1976,19.12,4,0,0,11.2,0,10,7
12/01/1976,16.42,4,0,0,11.2,0,9,5
13/01/1976,11.46,4,0,0,10,0,9,4.2
14/01/1976,11.92,4,0,0,9.3,0,6.2,1
15/01/1976,8.38,0,0,0,8.9,0,4.3,-3.2
16/01/1976,8.25,4,0,0,9.9,0,7,3
17/01/1976,3.42,4,0,0,8.8,0,7,4.6
18/01/1976,13.83,0,1,0,8.6,0,7,5
19/01/1976,20.75,0,1,0,11.6,0,4.5,2.1
20/01/1976,25.96,4,0,0,7.9,0,7.1,4
21/01/1976,20.79,0,0.4,0,10.4,0,4.9,2
22/01/1976,21.67,0,0.6,0,11.6,0,6.9,6
23/01/1976,14.12,0,0.7,0,5.1,0,2.6,0
24/01/1976,13.29,4,0,0,4.2,1,-0.4,-4.2
25/01/1976,10.21,0,0.5,0,3.3,1,-1.3,-5
26/01/1976,11.46,0,0.6,0,5.1,1,-1,-5
27/01/1976,9.25,4,0,0,7.6,1,-1.3,-6.1
28/01/1976,16.71,0,8,0,8.1,1,-1,1.5
29/01/1976,23.13,0,1.7,0,7.6,0,4.9,0.4
30/01/1976,23.5,4,0,0,5.2,0,4,2.3
31/01/1976,18.21,4,0,0,3.7,0,0.8,-1.5
01/02/1976,11.58,4,0,0,3.4,0,2,0.2
02/02/1976,11.21,0,2.3,0,3.4,0,2.7,1.5
03/02/1976,10.58,0,0.6,0,5.6,0,1.2,-0.4
04/02/1976,13.62,0,0.2,0,5.6,0,2.6,2
05/02/1976,12.79,0,2.4,0,5,0,3.6,2.4
06/02/1976,4.58,4,0,0,5.8,0,2.8,1.6
07/02/1976,9.5,4,0,0,10.7,1,-0.9,-5.7
08/02/1976,11.17,4,0,0,12.6,0,5.1,4.5
09/02/1976,16.17,0,0,0,13.8,0,3.6,-1.1
10/02/1976,15.16,0,5.1,0,7.6,0,2,-1
11/02/1976,17.12,0,4.9,0,9.5,0,0.9,-1.2
12/02/1976,17.41,0,2.2,0,11,0,1.9,2
13/02/1976,8.79,4,0,0,8.5,0,3.7,0.2
14/02/1976,4.25,0,0.1,0,8.3,0,0.4,-2.2
15/02/1976,9.42,4,0,0,9.2,0,5.8,4.1
16/02/1976,8.5,0,0,0,6.6,0,5.6,3.4
17/02/1976,4.38,0,0,0,4.4,0,2.5,1.5
18/02/1976,2.92,0,0,0,6.4,1,-0.5,-5
19/02/1976,10.08,4,0,0,9.6,0,3.7,2.3
20/02/1976,12.25,0,2.2,0,8.8,0,3.9,1
21/02/1976,10.17,4,0,0,12.1,0,6.5,5
22/02/1976,12.08,4,0,0,12.9,0,5.7,5.2
23/02/1976,11.29,0,6.1,0,13.3,0,9,8
24/02/1976,13.29,4,0,0,12.5,0,3.1,-0.8
25/02/1976,14.17,0,0,0,14.1,0,5.6,4
26/02/1976,8.46,4,0,0,13.6,0,9.3,6.5
27/02/1976,5.75,0,0,0,11.2,0,9,8
28/02/1976,6.71,4,0,0,11.1,0,7.4,5.5
29/02/1976,11.71,0,3.5,0,11.4,0,6,2.5
01/03/1976,6.5,4,0,0,11.2,0,3.5,-5.5
02/03/1976,6.96,4,0,0,11,1,-1,-4.5
03/03/1976,10.04,4,0,0,9.7,0,3.6,-1
04/03/1976,7.87,0,0,0,11.9,0,2.9,-1
05/03/1976,11.54,0,0,0,11.7,0,5.5,0.9
06/03/1976,20.79,0,0,0,6.7,0,5,4
07/03/1976,14.33,0,0,0,4.5,0,2.5,1.3
08/03/1976,7.54,4,0,0,5,0,1.8,0.2
09/03/1976,7.58,0,4.4,0,8.8,1,-6.7,-9.6
10/03/1976,12.71,4,0,0,9.2,0,1.4,5.5
11/03/1976,11.34,0,5.2,0,8.6,0,7.6,6.5
12/03/1976,15.92,0,16.3,0,5.6,0,1,1.5
13/03/1976,12,0,0.1,0,7,0,4.3,3.7
14/03/1976,15.37,0,0.7,0,8.5,1,-0.5,-3.8
15/03/1976,9.59,0,0.3,0,9.5,0,4.4,0.5
16/03/1976,10.79,0,3.1,0,8.6,0,2.2,-0.9
17/03/1976,8.04,0,0.1,0,10.7,0,1.2,-0.8
18/03/1976,11.12,0,3.9,0,8.5,1,-0.7,-5.1
19/03/1976,14.58,0,1.8,0,6.4,0,5.4,3.2
20/03/1976,16.88,0,5,0,9.6,0,5,4.5
21/03/1976,6.83,0,0.5,0,10.6,0,5.9,5
22/03/1976,5.71,0,0.4,0,5.3,0,3.6,2.5
23/03/1976,5.96,4,0,0,9,1,-2.9,-7.4
24/03/1976,12.96,0,5,0,12.5,0,4.6,4.1
25/03/1976,15.29,0,1.5,0,10.9,0,8.4,7.5
26/03/1976,16.58,0,1.7,0,10,0,2.7,0.1
27/03/1976,20.88,0,0,0,12.4,0,6.3,5.1
28/03/1976,18.71,0,2.5,0,11.9,0,8.5,7.2
29/03/1976,17,0,0.2,0,10.9,0,6.8,4.6
30/03/1976,15.63,4,0,0,13.7,0,6.9,4.8
31/03/1976,17,0,0.1,0,12.2,0,4.1,7
01/04/1976,6.87,0,0.8,0,9.3,0,4.1,-0.2
02/04/1976,10.79,0,0.4,0,8.5,0,0.9,-1.5
03/04/1976,12.87,0,0.2,0,10.6,1,-0.9,-4.8
04/04/1976,12.21,0,0,0,12,0,3.5,1.3
05/04/1976,16.38,0,0,0,14.5,0,5.9,6.4
06/04/1976,14.71,0,0,0,12.2,0,9.2,8.5
07/04/1976,10.63,0,0,0,11.1,0,8.1,7.3
08/04/1976,7.21,0,0,0,13.1,0,0.4,-4.5
09/04/1976,6,0,0,0,14.4,0,7.8,6.5
10/04/1976,10.34,0,5.8,0,14,0,4,-1.9
11/04/1976,11.34,0,4.4,0,7.8,0,6.2,5.8
12/04/1976,8.29,0,2,0,12.1,0,2.2,-0.9
13/04/1976,15,0,1.5,0,12,0,4.6,0.5
14/04/1976,17.67,0,0,0,11,0,4.6,2
15/04/1976,8.79,0,0,0,13.5,0,4.8,1.4
16/04/1976,6.46,0,0,0,15.6,0,4.4,-0.4
17/04/1976,9.42,0,0,0,14.2,0,9.6,8.2
18/04/1976,5.63,0,0,0,13.4,0,10.2,9.1
19/04/1976,5.88,0,0,0,15.4,0,9.5,7.8
20/04/1976,8,0,0,0,14,0,8.9,5.9
21/04/1976,8.83,0,0,0,12,0,5.5,1.8
22/04/1976,14.79,0,0,0,9.5,0,7.5,4
23/04/1976,9.96,0,0,0,10,0,5.5,3
24/04/1976,9.87,0,0,0,12,0,1.9,-1.6
25/04/1976,11.25,0,0,0,10.9,0,8.1,7.1
26/04/1976,8.25,0,0,0,11.3,0,6.3,2
27/04/1976,9.59,0,0,0,10,0,6.5,3.4
28/04/1976,7.29,0,0,0,9.5,0,4.6,0.4
29/04/1976,3.54,0,0,0,13,1,-0.5,-3.9
30/04/1976,5.54,4,0,0,13.9,0,7.8,6.4
01/05/1976,11.96,0,7.7,0,12.3,0,7.1,2.6
02/05/1976,12.38,0,0.7,0,14.5,0,6.2,4
03/05/1976,14.96,0,5.4,0,12.9,0,6.6,4.5
04/05/1976,7.08,4,0,0,13.3,0,6.8,5
05/05/1976,5.54,4,0,0,12.1,0,8.5,6.4
06/05/1976,5.66,0,1.6,0,14.8,0,8.9,7
07/05/1976,5.33,0,0.6,0,16.2,0,5.8,2.1
08/05/1976,7.25,4,0,0,15.7,0,6.6,3.5
09/05/1976,4.33,4,0,0,16.5,0,9.4,4.5
10/05/1976,11.25,0,8,0,15.1,0,5.8,2.8
11/05/1976,14.17,0,2.6,0,16,0,8.4,5.8
12/05/1976,16.29,0,1.7,0,13.4,0,6.7,5.7
13/05/1976,8.96,4,0,0,13.9,0,2.6,-1.8
14/05/1976,13.37,0,2.1,0,15.1,0,10,9.4
15/05/1976,13.25,0,3.3,0,12.8,0,9.6,7.1
16/05/1976,16.5,0,1.2,0,15,0,7,2.4
17/05/1976,13.88,0,5.8,0,14.4,0,11.7,10.1
18/05/1976,7.04,0,5.9,0,14,0,6.9,1
19/05/1976,7.08,0,0.8,0,12.7,0,4.1,-1.7
20/05/1976,8.38,0,2.1,0,12.8,0,7,3.1
21/05/1976,9.83,0,1,0,15.3,0,5,-1.4
22/05/1976,10.54,4,0,0,19.1,0,11.9,10.5
23/05/1976,9.5,0,0,0,19.1,0,9.2,3.2
24/05/1976,11.08,4,0,0,17.9,0,13.2,9.1
25/05/1976,10,0,1,0,15.4,0,7,1.5
26/05/1976,7.12,4,0,0,14,0,6,1.5
27/05/1976,3.29,4,0,0,15.1,0,9.6,8.6
28/05/1976,4.63,0,2,0,14.4,0,9.8,7.1
29/05/1976,3.33,0,2.7,0,16.8,0,8.1,4.8
30/05/1976,8.29,0,1.1,0,18.8,0,10,6.7
31/05/1976,6.29,0,1.7,0,16.6,0,10,7.6
01/06/1976,12.92,0,1.4,0,17.4,0,9.5,6.8
02/06/1976,4.29,0,0,0,16.5,0,6.8,3.7
03/06/1976,3.04,0,0,0,16.9,0,11.5,9.4
04/06/1976,5.75,0,0.3,0,18.4,0,12.5,10.8
05/06/1976,6.5,0,0.4,0,20.4,0,13.9,12.6
06/06/1976,7.87,0,0,0,23.8,0,11.3,7
07/06/1976,5.54,0,0,0,22.7,0,12.6,8.7
08/06/1976,7.75,0,0,0,23.7,0,11.9,9.8
09/06/1976,10.83,0,3.3,0,20.8,0,14,12.8
10/06/1976,10.83,0,8.1,0,18.5,0,9.2,6
11/06/1976,10.63,0,0.3,0,21.9,0,12.3,9
12/06/1976,13.13,4,0,0,19,0,14.6,12.4
13/06/1976,10.79,0,0,0,21.4,0,12.6,7.6
14/06/1976,11.92,0,0,0,21.9,0,14.1,8.7
15/06/1976,9.79,0,0,0,22.3,0,15,13.5
16/06/1976,3.37,0,3.8,0,19.5,0,14.6,11.6
17/06/1976,7,0,1,0,19.2,0,12.5,11.5
18/06/1976,11.67,0,0.2,0,16.2,0,12.6,11.8
19/06/1976,11.08,4,0,0,15.2,0,9,7.3
20/06/1976,9.96,0,1.9,0,17.9,0,8.4,6.2
21/06/1976,7.12,0,0,0,20,0,13.1,8.5
22/06/1976,8.96,0,0,0,22,0,14.8,11.5
23/06/1976,10.04,0,0,0,22,0,14.7,14.4
24/06/1976,10.37,0,0,0,24.2,0,17.4,15.2
25/06/1976,7,0,0,0,23.2,0,14,10.6
26/06/1976,7.41,0,0,0,22.2,0,14,10
27/06/1976,3.42,0,0,0,21.5,0,10.8,7.1
28/06/1976,5.58,0,0,0,23.2,0,11.4,7.7
29/06/1976,5.58,0,0,0,25.1,0,13.2,9.6
30/06/1976,6.04,0,0,0,26.8,0,14.5,10.2
01/07/1976,5.37,0,0,0,24.5,0,17.6,13.9
02/07/1976,4.67,0,0.2,0,26.3,0,16.9,13.6
03/07/1976,4.88,0,0,0,23.7,0,17.6,15.4
04/07/1976,4.08,0,0,0,23.4,0,15.6,13
05/07/1976,1.54,0,12.5,0,24.7,0,16.2,13.9
06/07/1976,4.12,0,10.1,0,19.4,0,15.6,14.5
07/07/1976,5.5,0,1.5,0,21,0,16.1,14.6
08/07/1976,4.29,0,17.2,0,23.6,0,15.5,14.8
09/07/1976,10.34,0,0,0,19.5,0,14.8,14.4
10/07/1976,9.13,0,2.2,0,19.9,0,12.6,5.5
11/07/1976,9.33,0,0.4,0,19,0,15,13.5
12/07/1976,5.75,0,0.4,0,19.2,0,14.4,11
13/07/1976,9.04,0,0.2,0,20,0,13,9.9
14/07/1976,10.34,0,10.3,0,20.1,0,13,11.4
15/07/1976,10.08,0,1.4,0,20.5,0,14,13
16/07/1976,6.54,0,0,0,18.9,0,8.8,4.8
17/07/1976,5.79,0,0,0,19.6,0,12,7.6
18/07/1976,10.25,4,0,0,21,0,13,7.9
19/07/1976,9.96,0,0.1,0,19.5,0,15.6,14.4
20/07/1976,8.83,0,3.1,0,18.6,0,11.7,9.5
21/07/1976,7.92,0,0,0,18.9,0,11,8.7
22/07/1976,5.63,0,0,0,18,0,10.7,7.5
23/07/1976,8.96,0,0,0,18.5,0,12.2,11.3
24/07/1976,6.58,4,0,0,18.2,0,13.4,12.7
25/07/1976,5.58,0,0,0,19,0,10.9,7.5
26/07/1976,5.09,0,0,0,19.3,0,13.9,12.1
27/07/1976,4.92,0,0,0,21.3,0,12,10.6
28/07/1976,5.5,0,0,0,20.2,0,12,9.4
29/07/1976,9.25,0,0.2,0,20.1,0,9.2,6
30/07/1976,9.87,0,0,0,17.8,0,12.8,11
31/07/1976,7.71,0,0,0,16.7,0,6.7,4
01/08/1976,13,0,0,0,19.4,0,8.5,4.5
02/08/1976,10.58,0,0,0,19.7,0,13.2,11.1
03/08/1976,5.91,0,0,0,19.8,0,12.9,12.1
04/08/1976,6.75,0,0,0,19,0,8,4.1
05/08/1976,4.92,0,0.2,0,19,0,13,9.5
06/08/1976,3.46,0,0,0,19.3,0,13.2,12
07/08/1976,3.08,0,0,0,19.8,0,13.9,12.6
08/08/1976,1.67,0,0,0,20.7,0,12.9,8.4
09/08/1976,1.67,0,0,0,22.2,0,9.1,6.2
10/08/1976,2.67,0,0,0,22.9,0,9.4,6.5
11/08/1976,4.71,0,0.8,0,20.8,0,11.8,8
12/08/1976,1.46,0,0.5,0,17.9,0,15.8,14.3
13/08/1976,2.42,0,0,0,18.9,0,11.3,6.3
14/08/1976,3.79,0,0,0,20.1,0,9.1,5
15/08/1976,3.42,0,0,0,23,0,8.6,3.3
16/08/1976,1.87,0,0,0,23.2,0,9.5,5.5
17/08/1976,2,0,0,0,23.7,0,10.4,6
18/08/1976,4.38,0,0,0,20.7,0,10.7,6.8
19/08/1976,3,0,0,0,22.2,0,9.7,5.8
20/08/1976,4.04,0,0,0,22.8,0,10.2,5.8
21/08/1976,6.87,0,0,0,22.5,0,10.3,6.5
22/08/1976,7.08,0,0,0,22.4,0,15.5,10.9
23/08/1976,5.79,0,0,0,23.2,0,14.6,8.5
24/08/1976,6.04,0,0,0,21.9,0,12.4,7.6
25/08/1976,4.12,0,0,0,24.6,0,11.5,8.2
26/08/1976,3.88,0,0,0,25.2,0,12.3,8.1
27/08/1976,8.87,0,0,0,20.5,0,11.9,7.5
28/08/1976,13.59,0,0,0,19.4,0,14.6,10.5
29/08/1976,9.67,0,2,0,16.5,0,14.6,11.8
30/08/1976,9.21,0,0,0,19.6,0,10.3,7.1
31/08/1976,8.63,0,0,0,21.1,0,9.6,6.1
01/09/1976,10.34,0,0,0,20.3,0,14.3,11.9
02/09/1976,11.63,0,0,0,15.9,0,7.3,3.2
03/09/1976,10.04,0,0,0,18.1,0,5.2,0.2
04/09/1976,8.08,0,0,0,19.2,0,11.7,7.1
05/09/1976,3.79,0,0,0,18.3,0,11.2,6.6
06/09/1976,4.46,0,0,0,19.9,0,12.4,9
07/09/1976,4.38,0,0,0,20,0,11.5,6.3
08/09/1976,13.17,0,0.8,0,19.2,0,10.8,5.5
09/09/1976,21.25,0,0.1,0,13.3,0,8.4,5
10/09/1976,10.54,0,16.5,0,13.5,0,6.2,3.4
11/09/1976,20.54,4,0,0,14.2,0,7.7,5.4
12/09/1976,12.33,0,1.1,0,14.1,0,6.7,3
13/09/1976,6.71,0,1.2,0,13.9,0,6.7,2.6
14/09/1976,12.17,0,2.7,0,14.5,0,8,4
15/09/1976,6.58,4,0,0,13,0,9.1,6.8
16/09/1976,3.08,0,0,0,14.8,0,3.5,-2
17/09/1976,4.42,0,0,0,15.1,0,1.7,-3.2
18/09/1976,5.66,0,0,0,15.9,0,5.8,0.6
19/09/1976,9.75,0,0.9,0,16.8,0,13.3,10
20/09/1976,7.25,0,7.5,0,19.1,0,7.5,0.2
21/09/1976,3.21,0,14.3,0,14.8,0,13.7,10.5
22/09/1976,1.63,4,0,0,16.8,0,10.9,5.9
23/09/1976,6.34,0,25.1,0,15.7,0,8,1.7
24/09/1976,15.92,0,27.4,0,15.4,0,13,10.6
25/09/1976,10.13,0,21.8,0,16.2,0,13.1,10.9
26/09/1976,8.17,0,18.1,0,16.5,0,10.2,4.1
27/09/1976,7.04,0,11.5,0,17.3,0,13.2,10.8
28/09/1976,7.71,0,6.1,0,17.8,0,13.6,9
29/09/1976,6.96,0,0.3,0,16.1,0,13.2,10.4
30/09/1976,5.25,0,0.4,0,16.4,0,13.7,9.2
01/10/1976,5.04,0,4.9,0,15.4,0,13.8,11.5
02/10/1976,2.67,0,7.8,0,15.2,0,12.8,9.2
03/10/1976,8.96,0,2,0,16.4,0,10.5,6.3
04/10/1976,5.41,0,2.8,0,14.5,0,5,-1.8
05/10/1976,11.54,0,2.5,0,18.5,0,5.4,-1.4
06/10/1976,19.21,0,1.1,0,15.5,0,10.7,7.5
07/10/1976,7.71,0,0.1,0,14.9,0,10.8,5.1
08/10/1976,3.04,0,0,0,16.9,0,7.8,0.5
09/10/1976,1.63,0,0,0,15.5,0,4.5,-2.5
10/10/1976,7.41,0,6.4,0,15.6,0,6.5,-0.4
11/10/1976,5.29,0,19.7,0,16.1,0,11.1,7.6
12/10/1976,8.33,0,0.1,0,12.3,0,7.2,4.5
13/10/1976,2.25,0,15.4,0,14,0,3.8,-3.7
14/10/1976,13.83,0,16,0,10,0,7.9,2.4
15/10/1976,14.83,4,0,0,12.3,0,7.5,4.5
16/10/1976,4.88,0,6.4,0,11.4,0,1.6,-4.8
17/10/1976,13.5,0,4.8,0,13.4,0,5,5.5
18/10/1976,1.54,0,0.2,0,14.2,0,5.6,-2.7
19/10/1976,2.42,0,1.2,0,12.4,0,4.1,-3.1
20/10/1976,6.96,0,1.6,0,13,0,4.1,-3
21/10/1976,9.17,0,1,0,13.9,0,6.4,-1.6
22/10/1976,6.04,0,12.9,0,13.2,0,4.4,-4
23/10/1976,6.21,0,16.7,0,8,0,7.5,5
24/10/1976,1.92,0,1.1,0,11.1,0,0.3,-7
25/10/1976,0.92,0,0.4,0,11.5,0,5.5,-1.5
26/10/1976,2.58,0,0.6,0,11.4,0,2.8,-2.3
27/10/1976,6.54,0,8,0,11.4,0,4.7,3.4
28/10/1976,2.58,0,6.5,0,11.5,0,3.5,-2.8
29/10/1976,6.71,0,4.6,0,10.2,0,6.6,4
30/10/1976,4.46,0,0.5,0,10.2,0,8.3,5.1
31/10/1976,4.21,0,1.3,0,11.2,0,7.5,3.5
01/11/1976,10,0,2.2,0,10.5,0,7.5,2.2
02/11/1976,11.79,0,0.1,0,8.9,0,3.9,-1.2
03/11/1976,7.54,0,0.1,0,10.5,0,0.9,-8
04/11/1976,5.96,0,1,0,11.8,0,3.4,-4.7
05/11/1976,9.62,4,0,0,10.5,0,6.1,0.5
06/11/1976,5.17,4,0,0,12.5,0,6.8,-1
07/11/1976,8.08,4,0,0,11.3,0,4.6,-4.6
08/11/1976,5.33,0,0.1,0,11.4,0,2,-6.6
09/11/1976,5.75,4,0,0,8.9,0,2.6,-4
10/11/1976,8.38,0,0.1,0,9.5,1,-1.5,-9.1
11/11/1976,4.96,0,0.2,0,9.9,1,-0.1,-8.4
12/11/1976,8.83,0,0.1,0,2.6,1,-1.5,-6
13/11/1976,6.58,0,0.3,0,9.8,1,-6.7,-7
14/11/1976,11.38,0,9.3,0,11,1,-1.5,-7.2
15/11/1976,8.29,0,4.5,0,12.3,0,2.4,-2.5
16/11/1976,8.63,4,0,0,10,0,4.4,-0.8
17/11/1976,7.41,0,6.8,0,11.5,0,3,2.7
18/11/1976,7.5,0,0.1,0,11.8,0,9.5,6
19/11/1976,2.17,0,0,0,10.3,0,9,6.8
20/11/1976,3.71,0,0,0,8.8,0,7.8,4.4
21/11/1976,8.46,0,0,0,9,0,6.3,3.5
22/11/1976,7.83,0,0.5,0,8.2,0,4.6,-0.1
23/11/1976,8.54,4,0,0,8.4,0,3.2,-3.7
